epoch,train_loss,val_loss_nk,val_mae_n,val_mae_k,val_loss_xrr
74,0.2558894229121506,0.10264902313550313,0.049446649849414825,0.04594718664884567,1.2655198574066162
75,0.25444345101714133,0.10438453406095505,0.08261338621377945,0.046607982367277145,1.24131441116333
76,0.25600543050095437,0.09996478383739789,0.08815746754407883,0.08303846418857574,1.2300971746444702
77,0.2529001861810684,0.08706038569410642,0.06553176045417786,0.08825711905956268,1.2319917678833008
78,0.25114783248864114,0.08802834649880727,0.05279838293790817,0.0666712075471878,1.2448891401290894
79,0.24881999604403973,0.09623396396636963,0.042161136865615845,0.07041768729686737,1.2648296356201172
80,0.24769351864233613,0.09380394717057546,0.08178026974201202,0.045420385897159576,1.2874095439910889
81,0.24826035276055336,0.09536756078402202,0.06141921505331993,0.046135589480400085,1.3054989576339722
82,0.24882756285369395,0.10087702671686809,0.05774732679128647,0.07103254646062851,1.3135098218917847
83,0.24286187936086207,0.07744035869836807,0.04489874839782715,0.0415005125105381,1.307684063911438
84,0.24210519776679576,0.0927979809542497,0.04781331866979599,0.08682797849178314,1.2887483835220337
85,0.24002700233832003,0.08213345085581143,0.06659308075904846,0.0945453941822052,1.260301113128662
86,0.23891767486929893,0.07866550609469414,0.04106564447283745,0.07446733117103577,1.2080059051513672
87,0.23582885772921144,0.07936975359916687,0.05428089573979378,0.08106391131877899,1.1633012294769287
88,0.23485275804996492,0.082953746120135,0.04185745492577553,0.04675302281975746,1.1386923789978027
89,0.23253613719716668,0.07998056585590045,0.040825627744197845,0.04088151827454567,1.1271519660949707
90,0.23036919962614774,0.07855759064356486,0.058969251811504364,0.062080513685941696,1.1330492496490479
91,0.22875297982245685,0.07829880466063817,0.04863407090306282,0.03822262957692146,1.1519997119903564
92,0.22618026994168758,0.07853324214617412,0.04180542752146721,0.03602316603064537,1.1738367080688477
93,0.22499392069876195,0.07112998763720195,0.06206466257572174,0.05949745327234268,1.1895753145217896
94,0.22247842305805535,0.06886978385349114,0.0507187582552433,0.08785302191972733,1.191307783126831
95,0.22070247456431388,0.0697302594780922,0.06321502476930618,0.04329725727438927,1.174786925315857
96,0.21985681783407926,0.06440118017295997,0.05009632185101509,0.0444008894264698,1.1410397291183472
97,0.2139388552866876,0.08078950146834056,0.038696713745594025,0.052629269659519196,1.0960990190505981
98,0.2117974517866969,0.05941778173049291,0.04728887602686882,0.06476063281297684,1.0535367727279663
99,0.2099504348821938,0.06365763520201047,0.03989919647574425,0.08111920207738876,1.0206235647201538
100,0.20540855806320907,0.06314742006361485,0.050071436911821365,0.042011573910713196,0.9938411712646484
101,0.20225875098258256,0.07410398746530215,0.04934690520167351,0.05525509640574455,0.9522061944007874
102,0.19881047820672393,0.058782181392113365,0.0592384897172451,0.029037391766905785,0.9278550148010254
103,0.19567355988547205,0.06487894679109256,0.038369640707969666,0.032951001077890396,0.9206623435020447
104,0.19138178679859266,0.06944987674554189,0.04262632876634598,0.03353481367230415,0.9266731142997742
105,0.1871582368388772,0.05903491750359535,0.03915385529398918,0.04385324567556381,0.9488942623138428
106,0.18475187928415834,0.0540711252639691,0.08183983713388443,0.033748578280210495,0.9041560888290405
107,0.17993977582082152,0.055504983911911644,0.06295669078826904,0.05429956689476967,0.8419463038444519
108,0.17555950079113244,0.04161563764015833,0.09405514597892761,0.06342417001724243,0.8062584400177002
109,0.1702067676000297,0.056340871999661125,0.07085662335157394,0.06646996736526489,0.7773113250732422
110,0.16390432887710632,0.03976384922862053,0.04843539744615555,0.035362355411052704,0.7451314330101013
111,0.16012228108011187,0.047761935740709305,0.03644372522830963,0.057704634964466095,0.7216764688491821
112,0.15250499919056892,0.04320200656851133,0.0361042395234108,0.055338017642498016,0.7137925624847412
113,0.14706717869266867,0.05499192078908285,0.04571722075343132,0.04106428474187851,0.6827415823936462
114,0.14157325215637684,0.052624025071660675,0.03215239569544792,0.028603006154298782,0.6661295294761658
115,0.13502510630059988,0.05608948009709517,0.05968599393963814,0.03894636407494545,0.6103821396827698
116,0.12768784314393997,0.050994635870059334,0.04901114106178284,0.02963145077228546,0.5162239670753479
117,0.1217282934114337,0.04769286264975866,0.0521128848195076,0.030757799744606018,0.46360740065574646
118,0.11291451357537881,0.057978805154561996,0.04251870885491371,0.0315527506172657,0.48551860451698303
119,0.10667220801115036,0.05240912983814875,0.08943044394254684,0.02816539630293846,0.44939863681793213
120,0.10030489780474454,0.03175390760103861,0.03366473689675331,0.04003501683473587,0.3543522357940674
121,0.09425448421388864,0.05922872573137283,0.041037701070308685,0.06658558547496796,0.3339151442050934
122,0.08783978819847107,0.037773989140987396,0.04486436769366264,0.045247919857501984,0.3328818380832672
123,0.08196715251542627,0.0640020351856947,0.03716444596648216,0.031000737100839615,0.1751580685377121
124,0.07627699014265091,0.030235134686032932,0.037811584770679474,0.06529782712459564,0.12837792932987213
125,0.06705370433628559,0.05662371404469013,0.03312504291534424,0.06560280174016953,0.17141804099082947
126,0.060242660157382485,0.039967031528552376,0.031355369836091995,0.02829030714929104,0.149811789393425
127,0.056995093286968765,0.052814374367396034,0.04417414590716362,0.029837800189852715,0.0745917558670044
128,0.05220069503411651,0.03845924263199171,0.08078921586275101,0.049974821507930756,0.023978229612112045
129,0.0470833835657686,0.04355506474773089,0.03086736798286438,0.028838014230132103,0.02100961282849312
130,0.04183496600016952,0.044947038715084396,0.05379657447338104,0.030759679153561592,0.05040134862065315
131,0.04062860663980246,0.05815683056910833,0.06402970105409622,0.033718597143888474,0.008584585040807724
132,0.03778591901063919,0.02983655221760273,0.04122966527938843,0.04724264144897461,4.351310053607449e-05
133,0.036021460243500766,0.04376443910102049,0.03390579670667648,0.04319833964109421,0.004885614849627018
134,0.033362994762137534,0.042996713891625404,0.040236424654722214,0.03746850788593292,0.002162235789000988
135,0.03037951185833663,0.04154924862086773,0.028076233342289925,0.026593683287501335,0.0015667830593883991
136,0.02766410857439041,0.03990566792587439,0.04477021470665932,0.03172806650400162,0.0036316767800599337
137,0.02659174520522356,0.027255286773045857,0.03748366981744766,0.02453494630753994,2.0022653188789263e-06
138,0.025926646078005433,0.034502411261200905,0.03334540128707886,0.06333304941654205,0.0023184630554169416
139,0.024233892327174544,0.03712861115733782,0.039642415940761566,0.0347977839410305,9.585857696947642e-06
140,0.022675999719649554,0.03666201730569204,0.03286111727356911,0.02347482182085514,8.219593837566208e-06
141,0.022315712971612812,0.03831613933046659,0.03253890201449394,0.03498389199376106,0.004550071433186531
142,0.02153884097933769,0.044421197225650154,0.03327313810586929,0.030776100233197212,0.00014577269030269235
143,0.021321898186579348,0.034993597927192845,0.023927323520183563,0.027904370799660683,5.399224392022006e-05
144,0.020238167652860285,0.03822210989892483,0.031119994819164276,0.02553507499396801,0.0025811693631112576
145,0.02008277834393084,0.030413341398040455,0.02919040620326996,0.033640917390584946,0.002586053218692541
146,0.01970894862897694,0.034853167831897736,0.02794027142226696,0.031038349494338036,0.0004943279200233519
147,0.01950949663296342,0.02319307749470075,0.030066322535276413,0.03316393494606018,0.0019478433532640338
148,0.020341470651328564,0.03272090510775646,0.02256549522280693,0.07036218047142029,4.7879526391625404e-05
149,0.01971655637025833,0.036012863429884114,0.030602507293224335,0.04298274964094162,0.00020462948305066675
150,0.019915893906727433,0.029191647345821064,0.03017725981771946,0.0296187624335289,6.084903361625038e-05
151,0.018718149932101368,0.04894342025121053,0.02711164578795433,0.026264499872922897,0.0014873358886688948
152,0.018710261257365347,0.018606701244910557,0.030400360003113747,0.026787294074892998,0.004955253563821316
153,0.02063761241734028,0.02935841493308544,0.05707297846674919,0.07284530997276306,0.006461225915700197
154,0.018609219696372747,0.03295811700324217,0.027849342674016953,0.03550390899181366,0.010582602582871914
155,0.01771367571782321,0.029172031208872795,0.03862951323390007,0.025245770812034607,0.017199886962771416
156,0.017501412495039403,0.04033461771905422,0.03112357296049595,0.024028882384300232,0.01380192395299673
157,0.016134509397670627,0.03116609714925289,0.02596624381840229,0.025962134823203087,0.010458935052156448
158,0.016543943993747236,0.04810328160723051,0.05537424981594086,0.05463572219014168,0.02133219689130783
159,0.018101335247047247,0.03783691922823588,0.026804765686392784,0.02869398705661297,0.010741537436842918
160,0.01647947197780013,0.06765292460719745,0.036143649369478226,0.030984530225396156,0.0012920128647238016
161,0.0194471450522542,0.04892444362243017,0.07105366140604019,0.03448532149195671,0.016741402447223663
162,0.017676558485254644,0.05103804046909014,0.0757673904299736,0.029880991205573082,0.012776417657732964
163,0.015407280065119267,0.041909122529129185,0.040046967566013336,0.027763620018959045,0.0008771779830567539
164,0.014493534993380307,0.04547974281013012,0.05606590583920479,0.03534838557243347,0.010039501823484898
165,0.015557408228050917,0.04458239177862803,0.06235858425498009,0.03488077595829964,0.015720991417765617
166,0.015042807534337043,0.028791097924113274,0.03481491282582283,0.05608115345239639,0.005841393489390612
167,0.014921952085569502,0.02140633451441924,0.021104028448462486,0.0532434806227684,0.008426009677350521
168,0.014664164115674793,0.02067975824077924,0.02061079815030098,0.0668390542268753,0.017092803493142128
169,0.014526809472590685,0.02772468204299609,0.019428841769695282,0.04978180676698685,0.005146597977727652
170,0.013236907590180636,0.036212590212623276,0.04135992377996445,0.03173059597611427,0.004202689975500107
171,0.012156901555135846,0.04930410968760649,0.025693805888295174,0.02716408669948578,0.010185344144701958
172,0.012063283589668572,0.026594484224915504,0.02218594402074814,0.03703825920820236,0.005034837406128645
173,0.0115117545472458,0.024545384881397087,0.017281897366046906,0.023098988458514214,0.0015772569458931684
174,0.012011111748870462,0.026427376084029675,0.018649864941835403,0.04202279448509216,0.006966940127313137
175,0.011320227442774921,0.03136732615530491,0.03390583023428917,0.048422593623399734,0.006177518051117659
176,0.011061470839194953,0.03227549108366171,0.043765898793935776,0.03339343145489693,0.003118187189102173
177,0.010301379999145866,0.03814610466361046,0.02753552235662937,0.03408816084265709,0.006495441310107708
178,0.01001967501360923,0.03019780820856492,0.021776212379336357,0.02370436303317547,0.006675878074020147
179,0.010213160933926702,0.03011471281449,0.041035279631614685,0.02880530059337616,0.002027013571932912
180,0.009601300512440503,0.024998686897257965,0.037260547280311584,0.02904050052165985,0.0025826352648437023
181,0.009418470202945173,0.043773384764790535,0.03133345767855644,0.025294646620750427,0.01355434488505125
182,0.01009306744672358,0.05084847907225291,0.027595436200499535,0.028434496372938156,0.0013038491597399116
183,0.010390445170924068,0.047393811866641045,0.023244233801960945,0.027384739369153976,0.013856091536581516
184,0.00946649198886007,0.029199695214629173,0.020471053197979927,0.023757880553603172,0.008894901722669601
185,0.009066074178554118,0.028561366721987724,0.032943859696388245,0.021601377055048943,0.001909771584905684
186,0.00893706630449742,0.03361355016628901,0.02073892019689083,0.027767544612288475,0.011996057815849781
187,0.009002514439634979,0.03564182544747988,0.0549953356385231,0.02457704395055771,0.0040658446960151196
188,0.009243647940456868,0.029687803549071152,0.05325947701931,0.056767772883176804,0.0002863257541321218
189,0.009053391171619296,0.02450724660108487,0.03473718836903572,0.04897488281130791,0.02190318889915943
190,0.009574432368390262,0.034746741876006126,0.03822636231780052,0.029461374506354332,0.0029950791504234076
191,0.008945486001903192,0.027394080845018227,0.03137107565999031,0.039593055844306946,0.0006826004246249795
192,0.008240813482552766,0.02860797258714835,0.017519664019346237,0.03247429430484772,0.018273115158081055
193,0.0077764270477928225,0.020999587140977383,0.023024214431643486,0.03738183155655861,0.007154029328376055
194,0.00788080965867266,0.030578850768506527,0.03614213317632675,0.033318132162094116,8.81608430063352e-05
195,0.008165813237428664,0.028404066028694313,0.04608214646577835,0.02663862518966198,0.014126879163086414
196,0.00875536766834557,0.028926320374011993,0.018154438585042953,0.03305978327989578,0.007209389936178923
197,0.007769834250211716,0.030556948545078438,0.020970363169908524,0.02612045779824257,0.0008747153333388269
198,0.00746335361036472,0.02381687331944704,0.014935282059013844,0.04319536313414574,0.02076871320605278
199,0.0075661320704966785,0.027386824910839398,0.021685022860765457,0.04704343155026436,0.011647894978523254
200,0.007055627962108702,0.021397380003084738,0.012376687489449978,0.029010958969593048,0.0012836793903261423
201,0.007245356577914208,0.03776582299421231,0.0249347984790802,0.02963423542678356,0.015528381802141666
202,0.007569594751112163,0.0374706561366717,0.06003556400537491,0.04224488511681557,0.01020831149071455
203,0.007616690848954022,0.05673615696529547,0.06119927763938904,0.026999909430742264,0.0007117011700756848
204,0.00842646132223308,0.03265906746188799,0.028196586295962334,0.03670727089047432,0.029238799586892128
205,0.007608635653741658,0.030999616098900635,0.028410080820322037,0.02512397989630699,0.009664573706686497
206,0.0076666463515721265,0.030749402940273285,0.023542186245322227,0.04239857941865921,0.0018124886555597186
207,0.007636498427018523,0.03471562514702479,0.044736430048942566,0.03633267432451248,0.04370446875691414
208,0.007248912751674652,0.04679034401973089,0.04129232093691826,0.024527080357074738,0.012194390408694744
209,0.0072865777998231355,0.03363817371428013,0.02303064800798893,0.032239172607660294,0.00024009693879634142
210,0.006946031423285604,0.030563971182952326,0.030035605654120445,0.030804727226495743,0.03758819028735161
211,0.006978939496912062,0.02046916199227174,0.04175793379545212,0.03430066257715225,0.01392915565520525
212,0.008149959519505501,0.025713448723157246,0.04047360643744469,0.053590480238199234,2.211302489740774e-05
213,0.007898922357708216,0.02537151115636031,0.020468678325414658,0.043174464255571365,0.02136581391096115
214,0.007235769310500473,0.04175832805534204,0.040315788239240646,0.04101504385471344,0.029496243223547935
215,0.007528116460889578,0.04208663199096918,0.05428670346736908,0.032457396388053894,0.0012622687499970198
216,0.0069724064145702865,0.0375627422084411,0.03163612633943558,0.026078585535287857,0.012093945406377316
217,0.006645276304334402,0.03280244100218018,0.03446672111749649,0.03288503736257553,0.03293436020612717
218,0.008635229268111288,0.04838695004582405,0.08705289661884308,0.02558922953903675,0.005154229234904051
219,0.00837675139773637,0.044960753371318184,0.06808368861675262,0.049607712775468826,0.004581760615110397
220,0.008517135982401669,0.03830054743836323,0.0559726282954216,0.026226023212075233,0.027133483439683914
221,0.006387509091291576,0.032038236347337566,0.04114861413836479,0.02718380279839039,0.011766999959945679
222,0.006170853564981371,0.03226218636458119,0.01960967667400837,0.028043949976563454,0.0032069585286080837
223,0.005642195302061737,0.02975226240232587,0.027099212631583214,0.030888158828020096,0.03206755593419075
224,0.005301464814692736,0.023222101541856926,0.02494271658360958,0.028978964313864708,0.017721839249134064
225,0.005467213247902692,0.029188166993359726,0.025775831192731857,0.028322523459792137,0.0034574379678815603
226,0.005566189507953822,0.038233498111367226,0.03599768877029419,0.037478115409612656,0.02038584090769291
227,0.005730702064465731,0.02303465222939849,0.026507854461669922,0.02059955894947052,0.022635485976934433
228,0.005715164192952216,0.02408464749654134,0.020116282626986504,0.038870975375175476,0.0034266787115484476
229,0.005860518722329289,0.03273547813296318,0.032052863389253616,0.06397003680467606,0.010290306061506271
230,0.005276486766524613,0.023371627709517877,0.022681722417473793,0.02098008058965206,0.02542751282453537
231,0.005300542805343866,0.018954108469188213,0.014527026563882828,0.037032052874565125,0.008521721698343754
232,0.005413274897728115,0.023473436944186687,0.022170834243297577,0.04028453305363655,0.008384456858038902
233,0.0050981308100745085,0.0229699001647532,0.020270373672246933,0.028968840837478638,0.025336995720863342
234,0.006471002969192341,0.029102909844368696,0.041868772357702255,0.030708353966474533,0.013826247304677963
235,0.006658810912631452,0.031298649652550616,0.0445530042052269,0.021690716966986656,0.0059252590872347355
236,0.005524139269255102,0.0309342162994047,0.026138097047805786,0.025174468755722046,0.01740325801074505
237,0.00464847784023732,0.025203773751854897,0.023793447762727737,0.019873321056365967,0.01602485030889511
238,0.0045227756490930915,0.04424094005177418,0.02474336326122284,0.03403609246015549,0.006158924195915461
239,0.0059529981343075635,0.02674154316385587,0.02495153434574604,0.02562679722905159,0.013882429338991642
240,0.005089390918146819,0.03430740535259247,0.020128168165683746,0.04022970423102379,0.01994183473289013
241,0.004571726976428181,0.02342248459657033,0.022682346403598785,0.02651073783636093,0.008997145108878613
242,0.00440680434112437,0.030902047952016194,0.018486743792891502,0.026845630258321762,0.011119231581687927
243,0.004630585794802755,0.02901224559172988,0.02751181088387966,0.02820218913257122,0.018733762204647064
244,0.004158671922050416,0.02329196936140458,0.02537916786968708,0.021230868995189667,0.010002675466239452
245,0.004201577691128477,0.021561504652102787,0.045733265578746796,0.019034164026379585,0.008336976170539856
246,0.004679977771593258,0.03450667733947436,0.02085050940513611,0.05234703794121742,0.01639566570520401
247,0.004756342747714371,0.029692221122483414,0.031760524958372116,0.02215375192463398,0.012422341853380203
248,0.004542650515213608,0.026417983695864677,0.029783455654978752,0.02864045649766922,0.008691656403243542
249,0.004658529837615788,0.029474835998068254,0.02707911655306816,0.03786248341202736,0.015424867160618305
250,0.004314105020603165,0.019083167891949415,0.016213566064834595,0.043388765305280685,0.014334901235997677
251,0.004750092269387096,0.020738286276658375,0.030568616464734077,0.030697621405124664,0.00862871203571558
252,0.004319170629605651,0.02367531027023991,0.014480109326541424,0.060342833399772644,0.012580634094774723
253,0.004582299618050456,0.018224276291827362,0.015735678374767303,0.039146360009908676,0.014025188982486725
254,0.004797997331479564,0.02392409664268295,0.028546327725052834,0.05001617595553398,0.008866614662110806
255,0.0048725431377533825,0.01773637222747008,0.03394057974219322,0.02580348029732704,0.011369568295776844
256,0.006368029030272737,0.03524138374874989,0.03174778074026108,0.043586526066064835,0.01472404133528471
257,0.005228716449346393,0.031392723166694246,0.02906043455004692,0.03063785284757614,0.010249979794025421
258,0.004480852046981454,0.023912489879876375,0.01660028286278248,0.020016523078083992,0.010776753537356853
259,0.003492003062274307,0.026696693617850542,0.016827696934342384,0.021610934287309647,0.014104586094617844
260,0.003457987931324169,0.02453635074198246,0.014734539203345776,0.02874419093132019,0.010463738813996315
261,0.003909438289701939,0.024882770143449306,0.022386610507965088,0.020647604018449783,0.009723729453980923
262,0.0036494686384685336,0.022907448311646778,0.014510603621602058,0.02254684641957283,0.014453122392296791
263,0.003696583502460271,0.035383764654397964,0.021690400317311287,0.032769639045000076,0.010772324167191982
264,0.0035347804019693284,0.023289287152389686,0.01794612780213356,0.01836305856704712,0.009957349859178066
265,0.003636264428496361,0.02254652208648622,0.026322728022933006,0.028015373274683952,0.014154890552163124
266,0.003503731027012691,0.02717844272653262,0.016683140769600868,0.03427215665578842,0.011359757743775845
267,0.0033723375701811163,0.017730430234223604,0.019320383667945862,0.02904215082526207,0.009453525766730309
268,0.004817469418048859,0.01929873414337635,0.019213348627090454,0.03693804144859314,0.013002161867916584
269,0.004076859250199049,0.02016800797233979,0.015126536600291729,0.043142374604940414,0.01165139488875866
270,0.0040347478585317734,0.02501370447377364,0.013393192552030087,0.03439211845397949,0.00968931708484888
271,0.0033318623900413513,0.01868213472577433,0.019529566168785095,0.020559974014759064,0.012868317775428295
272,0.0035982660367153583,0.02357282799979051,0.021184870973229408,0.029080646112561226,0.012348446063697338
273,0.0035551825130824,0.018389008318384487,0.0125815961509943,0.048081036657094955,0.01001796592026949
274,0.0038490167120471598,0.0204716546771427,0.02116159349679947,0.043585654348134995,0.012277438305318356
275,0.0032458373461849988,0.0230215013337632,0.02510896697640419,0.02385859750211239,0.012142684310674667
276,0.0030680238618515433,0.02217959410821398,0.025293216109275818,0.023023324087262154,0.009926611557602882
277,0.00286626621382311,0.02849239359299342,0.01662537083029747,0.02301994524896145,0.01182005275040865
278,0.003097550757229328,0.026013481120268505,0.030527181923389435,0.02064438909292221,0.012290148995816708
279,0.002868415432749316,0.029056190978735685,0.03671686351299286,0.016618216410279274,0.010376124642789364
280,0.003060473743244074,0.030159241209427517,0.018610728904604912,0.018498213961720467,0.011834261007606983
281,0.003972266340861097,0.030677062924951315,0.04691389575600624,0.017421871423721313,0.012327577918767929
282,0.003187680046539754,0.02459682213763396,0.027658607810735703,0.01995757594704628,0.010435223579406738
283,0.003233991487650201,0.02302861399948597,0.018373485654592514,0.02061126008629799,0.0114465756341815
284,0.003422599902842194,0.02238227923711141,0.021970627829432487,0.043428849428892136,0.01204067375510931
285,0.0030707779049407692,0.02148559782654047,0.027018925175070763,0.021654602140188217,0.010523233562707901
286,0.0032685757265426218,0.02332497527822852,0.03255816176533699,0.02346421778202057,0.011455402709543705
287,0.0031581057759467513,0.019991370383650064,0.02154719829559326,0.02473459206521511,0.012132572010159492
288,0.0032039792858995497,0.01897128438577056,0.029372375458478928,0.023892272263765335,0.010776184499263763
289,0.0033388745388947426,0.01970273970315854,0.03018488921225071,0.0300760455429554,0.011426050215959549
290,0.003622739500133321,0.01722380829354127,0.016080347821116447,0.04661554470658302,0.011925186961889267
291,0.0032371510402299463,0.021511320490390062,0.014451050199568272,0.03211076185107231,0.01070763822644949
292,0.0029126836103387176,0.02349881175905466,0.01789265125989914,0.02111351676285267,0.01128897164016962
293,0.0029113782744389026,0.03175795000667373,0.0216389000415802,0.01818116195499897,0.01181613840162754
294,0.00294807591708377,0.02629897991816203,0.023472296074032784,0.022563669830560684,0.010859454981982708
295,0.004571010539075359,0.03209479028979937,0.04278510436415672,0.028963986784219742,0.011411757208406925
